corpus,name,schema,constructor,positive_nodes
Matched AI Lean root values,pair_de1e8e19,shared binary core,App,6552
Matched AI Lean root values,pair_de1e8e19,shared binary core,Lam,42
Matched AI Lean root values,pair_de1e8e19,shared binary core,Pi,5
Matched AI Lean root values,pair_de1e8e19,shared binary core,Let,11
Matched human Lean root values,pair_de483a80,all normalized constructors,App,4487
Matched human Lean root values,pair_de483a80,all normalized constructors,Lam,25
Matched human Lean root values,pair_de483a80,all normalized constructors,Pi,6
Matched human Lean root values,pair_de483a80,all normalized constructors,Let,7
Matched human Lean root values,pair_de483a80,shared binary core,App,4487
Matched human Lean root values,pair_de483a80,shared binary core,Lam,25
Matched human Lean root values,pair_de483a80,shared binary core,Pi,6
Matched human Lean root values,pair_de483a80,shared binary core,Let,7
Matched AI Lean root values,pair_de483a80,all normalized constructors,App,2748
Matched AI Lean root values,pair_de483a80,all normalized constructors,Lam,32
Matched AI Lean root values,pair_de483a80,all normalized constructors,Pi,5
Matched AI Lean root values,pair_de483a80,all normalized constructors,Let,4
Matched AI Lean root values,pair_de483a80,shared binary core,App,2748
Matched AI Lean root values,pair_de483a80,shared binary core,Lam,32
Matched AI Lean root values,pair_de483a80,shared binary core,Pi,5
Matched AI Lean root values,pair_de483a80,shared binary core,Let,4
Matched human Lean root values,pair_de5a08c0,all normalized constructors,Pi,4
Matched human Lean root values,pair_de5a08c0,all normalized constructors,App,662
Matched human Lean root values,pair_de5a08c0,all normalized constructors,Lam,14
Matched human Lean root values,pair_de5a08c0,shared binary core,Pi,4
Matched human Lean root values,pair_de5a08c0,shared binary core,App,662
Matched human Lean root values,pair_de5a08c0,shared binary core,Lam,14
Matched AI Lean root values,pair_de5a08c0,all normalized constructors,Pi,4
Matched AI Lean root values,pair_de5a08c0,all normalized constructors,App,94
Matched AI Lean root values,pair_de5a08c0,all normalized constructors,Lam,5
Matched AI Lean root values,pair_de5a08c0,shared binary core,Pi,4
Matched AI Lean root values,pair_de5a08c0,shared binary core,App,94
Matched AI Lean root values,pair_de5a08c0,shared binary core,Lam,5
Matched human Lean root values,pair_debcd118,all normalized constructors,App,542
Matched human Lean root values,pair_debcd118,all normalized constructors,Lam,31
Matched human Lean root values,pair_debcd118,all normalized constructors,Pi,46
Matched human Lean root values,pair_debcd118,all normalized constructors,Let,13
Matched human Lean root values,pair_debcd118,shared binary core,App,542
Matched human Lean root values,pair_debcd118,shared binary core,Lam,31
Matched human Lean root values,pair_debcd118,shared binary core,Pi,46
Matched human Lean root values,pair_debcd118,shared binary core,Let,13
Matched AI Lean root values,pair_debcd118,all normalized constructors,App,2457
Matched AI Lean root values,pair_debcd118,all normalized constructors,Lam,1440
Matched AI Lean root values,pair_debcd118,all normalized constructors,Pi,7
Matched AI Lean root values,pair_debcd118,shared binary core,App,2457
Matched AI Lean root values,pair_debcd118,shared binary core,Lam,1440
Matched AI Lean root values,pair_debcd118,shared binary core,Pi,7
Matched human Lean root values,pair_df433d2d,all normalized constructors,App,2599
Matched human Lean root values,pair_df433d2d,all normalized constructors,Lam,39
Matched human Lean root values,pair_df433d2d,all normalized constructors,Pi,9
Matched human Lean root values,pair_df433d2d,all normalized constructors,Let,3
Matched human Lean root values,pair_df433d2d,shared binary core,App,2599
Matched human Lean root values,pair_df433d2d,shared binary core,Lam,39
Matched human Lean root values,pair_df433d2d,shared binary core,Pi,9
Matched human Lean root values,pair_df433d2d,shared binary core,Let,3
Matched AI Lean root values,pair_df433d2d,all normalized constructors,App,2416
Matched AI Lean root values,pair_df433d2d,all normalized constructors,Lam,202
Matched AI Lean root values,pair_df433d2d,all normalized constructors,Pi,8
Matched AI Lean root values,pair_df433d2d,all normalized constructors,Let,2
Matched AI Lean root values,pair_df433d2d,shared binary core,App,2416
Matched AI Lean root values,pair_df433d2d,shared binary core,Lam,202
Matched AI Lean root values,pair_df433d2d,shared binary core,Pi,8
Matched AI Lean root values,pair_df433d2d,shared binary core,Let,2
Matched human Lean root values,pair_e21630bd,all normalized constructors,App,11489
Matched human Lean root values,pair_e21630bd,all normalized constructors,Lam,97
Matched human Lean root values,pair_e21630bd,all normalized constructors,Pi,18
Matched human Lean root values,pair_e21630bd,all normalized constructors,Let,19
Matched human Lean root values,pair_e21630bd,shared binary core,App,11489
Matched human Lean root values,pair_e21630bd,shared binary core,Lam,97
Matched human Lean root values,pair_e21630bd,shared binary core,Pi,18
Matched human Lean root values,pair_e21630bd,shared binary core,Let,19
Matched AI Lean root values,pair_e21630bd,all normalized constructors,App,18988
Matched AI Lean root values,pair_e21630bd,all normalized constructors,Lam,74
Matched AI Lean root values,pair_e21630bd,all normalized constructors,Pi,7
Matched AI Lean root values,pair_e21630bd,all normalized constructors,Let,15
Matched AI Lean root values,pair_e21630bd,shared binary core,App,18988
Matched AI Lean root values,pair_e21630bd,shared binary core,Lam,74
Matched AI Lean root values,pair_e21630bd,shared binary core,Pi,7
Matched AI Lean root values,pair_e21630bd,shared binary core,Let,15
Matched human Lean root values,pair_e23940b8,all normalized constructors,App,1995
Matched human Lean root values,pair_e23940b8,all normalized constructors,Lam,18
Matched human Lean root values,pair_e23940b8,all normalized constructors,Pi,3
Matched human Lean root values,pair_e23940b8,all normalized constructors,Let,3
Matched human Lean root values,pair_e23940b8,shared binary core,App,1995
Matched human Lean root values,pair_e23940b8,shared binary core,Lam,18
Matched human Lean root values,pair_e23940b8,shared binary core,Pi,3
Matched human Lean root values,pair_e23940b8,shared binary core,Let,3
Matched AI Lean root values,pair_e23940b8,all normalized constructors,App,214
Matched AI Lean root values,pair_e23940b8,all normalized constructors,Lam,15
Matched AI Lean root values,pair_e23940b8,all normalized constructors,Let,5
Matched AI Lean root values,pair_e23940b8,shared binary core,App,214
Matched AI Lean root values,pair_e23940b8,shared binary core,Lam,15
Matched AI Lean root values,pair_e23940b8,shared binary core,Let,5
Matched human Lean root values,pair_e24e2569,all normalized constructors,App,19965
Matched human Lean root values,pair_e24e2569,all normalized constructors,Lam,131
Matched human Lean root values,pair_e24e2569,all normalized constructors,Pi,7
Matched human Lean root values,pair_e24e2569,all normalized constructors,Let,10
Matched human Lean root values,pair_e24e2569,all normalized constructors,Proj,2
Matched human Lean root values,pair_e24e2569,shared binary core,App,19965
Matched human Lean root values,pair_e24e2569,shared binary core,Lam,131
Matched human Lean root values,pair_e24e2569,shared binary core,Pi,7
Matched human Lean root values,pair_e24e2569,shared binary core,Let,10
Matched AI Lean root values,pair_e24e2569,all normalized constructors,App,22415
Matched AI Lean root values,pair_e24e2569,all normalized constructors,Lam,87
Matched AI Lean root values,pair_e24e2569,all normalized constructors,Pi,4
Matched AI Lean root values,pair_e24e2569,all normalized constructors,Let,13
Matched AI Lean root values,pair_e24e2569,shared binary core,App,22415
Matched AI Lean root values,pair_e24e2569,shared binary core,Lam,87
Matched AI Lean root values,pair_e24e2569,shared binary core,Pi,4
Matched AI Lean root values,pair_e24e2569,shared binary core,Let,13
Matched human Lean root values,pair_e289753a,all normalized constructors,App,469
Matched human Lean root values,pair_e289753a,all normalized constructors,Lam,10
Matched human Lean root values,pair_e289753a,all normalized constructors,Let,2
Matched human Lean root values,pair_e289753a,shared binary core,App,469
Matched human Lean root values,pair_e289753a,shared binary core,Lam,10
Matched human Lean root values,pair_e289753a,shared binary core,Let,2
Matched AI Lean root values,pair_e289753a,all normalized constructors,App,216
Matched AI Lean root values,pair_e289753a,all normalized constructors,Lam,5
Matched AI Lean root values,pair_e289753a,shared binary core,App,216
Matched AI Lean root values,pair_e289753a,shared binary core,Lam,5
Matched human Lean root values,pair_e38bc8a1,all normalized constructors,Pi,8
Matched human Lean root values,pair_e38bc8a1,all normalized constructors,App,3838
Matched human Lean root values,pair_e38bc8a1,all normalized constructors,Lam,64
Matched human Lean root values,pair_e38bc8a1,all normalized constructors,Let,27
Matched human Lean root values,pair_e38bc8a1,shared binary core,Pi,8
Matched human Lean root values,pair_e38bc8a1,shared binary core,App,3838
Matched human Lean root values,pair_e38bc8a1,shared binary core,Lam,64
Matched human Lean root values,pair_e38bc8a1,shared binary core,Let,27
Matched AI Lean root values,pair_e38bc8a1,all normalized constructors,Pi,8
Matched AI Lean root values,pair_e38bc8a1,all normalized constructors,App,5439
Matched AI Lean root values,pair_e38bc8a1,all normalized constructors,Lam,70
Matched AI Lean root values,pair_e38bc8a1,all normalized constructors,Let,25
Matched AI Lean root values,pair_e38bc8a1,shared binary core,Pi,8
Matched AI Lean root values,pair_e38bc8a1,shared binary core,App,5439
Matched AI Lean root values,pair_e38bc8a1,shared binary core,Lam,70
Matched AI Lean root values,pair_e38bc8a1,shared binary core,Let,25
Matched human Lean root values,pair_e39b5195,all normalized constructors,App,8213
Matched human Lean root values,pair_e39b5195,all normalized constructors,Pi,24
Matched human Lean root values,pair_e39b5195,all normalized constructors,Lam,61
Matched human Lean root values,pair_e39b5195,all normalized constructors,Let,10
Matched human Lean root values,pair_e39b5195,shared binary core,App,8213
Matched human Lean root values,pair_e39b5195,shared binary core,Pi,24
Matched human Lean root values,pair_e39b5195,shared binary core,Lam,61
Matched human Lean root values,pair_e39b5195,shared binary core,Let,10
Matched AI Lean root values,pair_e39b5195,all normalized constructors,App,154
Matched AI Lean root values,pair_e39b5195,all normalized constructors,Pi,4
Matched AI Lean root values,pair_e39b5195,all normalized constructors,Let,8
Matched AI Lean root values,pair_e39b5195,all normalized constructors,Lam,7
Matched AI Lean root values,pair_e39b5195,shared binary core,App,154
Matched AI Lean root values,pair_e39b5195,shared binary core,Pi,4
Matched AI Lean root values,pair_e39b5195,shared binary core,Let,8
Matched AI Lean root values,pair_e39b5195,shared binary core,Lam,7
Matched human Lean root values,pair_e45dd21b,all normalized constructors,App,7477
Matched human Lean root values,pair_e45dd21b,all normalized constructors,Pi,11
Matched human Lean root values,pair_e45dd21b,all normalized constructors,Lam,18
Matched human Lean root values,pair_e45dd21b,all normalized constructors,Let,15
Matched human Lean root values,pair_e45dd21b,shared binary core,App,7477
Matched human Lean root values,pair_e45dd21b,shared binary core,Pi,11
Matched human Lean root values,pair_e45dd21b,shared binary core,Lam,18
Matched human Lean root values,pair_e45dd21b,shared binary core,Let,15
Matched AI Lean root values,pair_e45dd21b,all normalized constructors,App,9365
Matched AI Lean root values,pair_e45dd21b,all normalized constructors,Pi,9
Matched AI Lean root values,pair_e45dd21b,all normalized constructors,Lam,15
Matched AI Lean root values,pair_e45dd21b,all normalized constructors,Let,2
Matched AI Lean root values,pair_e45dd21b,shared binary core,App,9365
Matched AI Lean root values,pair_e45dd21b,shared binary core,Pi,9
Matched AI Lean root values,pair_e45dd21b,shared binary core,Lam,15
Matched AI Lean root values,pair_e45dd21b,shared binary core,Let,2
Matched human Lean root values,pair_e4b3d3b7,all normalized constructors,App,3406
Matched human Lean root values,pair_e4b3d3b7,all normalized constructors,Lam,13
Matched human Lean root values,pair_e4b3d3b7,all normalized constructors,Pi,4
Matched human Lean root values,pair_e4b3d3b7,all normalized constructors,Let,1
Matched human Lean root values,pair_e4b3d3b7,shared binary core,App,3406
Matched human Lean root values,pair_e4b3d3b7,shared binary core,Lam,13
Matched human Lean root values,pair_e4b3d3b7,shared binary core,Pi,4
Matched human Lean root values,pair_e4b3d3b7,shared binary core,Let,1
Matched AI Lean root values,pair_e4b3d3b7,all normalized constructors,App,2869
Matched AI Lean root values,pair_e4b3d3b7,all normalized constructors,Lam,18
Matched AI Lean root values,pair_e4b3d3b7,all normalized constructors,Pi,4
Matched AI Lean root values,pair_e4b3d3b7,all normalized constructors,Let,3
Matched AI Lean root values,pair_e4b3d3b7,shared binary core,App,2869
Matched AI Lean root values,pair_e4b3d3b7,shared binary core,Lam,18
Matched AI Lean root values,pair_e4b3d3b7,shared binary core,Pi,4
