alpha_powerlaw,alpha_xmin10,corpus,fit_status,lr_power_vs_exponential,lr_power_vs_lognormal,lr_power_vs_stretched_exponential,maximum_out_degree,n_tail,name,nodes,p_power_vs_exponential,p_power_vs_lognormal,p_power_vs_stretched_exponential,positive_nodes,schema,xmin
2.337688620874419,2.3376886208744185,Matched AI Lean root values,,1.1776232356447738,-0.8900654542507438,-0.9319882356160966,171,59,pair_95cc16d3,2885,0.2389468423939155,0.37343074112369967,0.35134260527425976,2884,shared binary core,10
2.337688620874419,2.3376886208744185,Matched AI Lean root values,,1.1776232356447738,-0.8900654542507438,-0.9319882356160966,171,59,pair_95cc16d3,2885,0.2389468423939155,0.37343074112369967,0.35134260527425976,2884,all normalized constructors,10
2.359077445625132,2.359077445625132,Matched human Lean root values,,2.4181228552262644,-0.7974367382965019,-0.7586259894823153,321,187,pair_95ff000b,8370,0.015600808531059576,0.425197429796183,0.44807632124827734,8369,shared binary core,10
2.359077445625132,2.359077445625132,Matched human Lean root values,,2.4181228552262644,-0.7974367382965019,-0.7586259894823153,321,187,pair_95ff000b,8370,0.015600808531059576,0.425197429796183,0.44807632124827734,8369,all normalized constructors,10
2.488198786359815,2.488198786359816,Matched AI Lean root values,,2.4142042848966785,-0.49812527624639924,-0.27732179492052117,292,195,pair_95ff000b,7738,0.01576961800374265,0.618395746015844,0.7815330256904456,7737,shared binary core,10
2.488198786359815,2.488198786359816,Matched AI Lean root values,,2.4142042848966785,-0.49812527624639924,-0.27732179492052117,292,195,pair_95ff000b,7738,0.01576961800374265,0.618395746015844,0.7815330256904456,7737,all normalized constructors,10
2.2632732801403614,2.2632732801403614,Matched human Lean root values,,0.994435261739685,-1.5463095724211267,-1.5628181038451716,334,171,pair_965e479d,7533,0.32001100826234286,0.12202982124557565,0.1180953847288547,7532,shared binary core,10
2.2632732801403614,2.2632732801403614,Matched human Lean root values,,0.994435261739685,-1.5463095724211267,-1.5628181038451716,334,171,pair_965e479d,7534,0.32001100826234286,0.12202982124557565,0.1180953847288547,7533,all normalized constructors,10
2.3515687005224617,2.3515687005224617,Matched AI Lean root values,,3.6670622717419494,-0.297212445416436,0.41962368941632316,525,305,pair_965e479d,13308,0.0002453530603936679,0.7663043208884583,0.6747603798345971,13307,shared binary core,10
2.3515687005224617,2.3515687005224617,Matched AI Lean root values,,3.6670622717419494,-0.297212445416436,0.41962368941632316,525,305,pair_965e479d,13308,0.0002453530603936679,0.7663043208884583,0.6747603798345971,13307,all normalized constructors,10
2.3375852339105263,2.3375852339105263,Matched human Lean root values,,2.1208401087373825,-0.618094788889296,-0.5363366882899714,290,115,pair_98273f65,5829,0.033935260127819014,0.5365128571758928,0.5917258788656523,5828,shared binary core,10
2.3375852339105263,2.3375852339105263,Matched human Lean root values,,2.1208401087373825,-0.618094788889296,-0.5363366882899714,290,115,pair_98273f65,5829,0.033935260127819014,0.5365128571758928,0.5917258788656523,5828,all normalized constructors,10
2.3658792920651237,2.3658792920651237,Matched AI Lean root values,,3.396984641294216,-0.34061545686749406,0.32429021748151354,418,246,pair_98273f65,10914,0.0006813279090841222,0.7333930916829132,0.7457183251752856,10913,shared binary core,10
2.3658792920651237,2.3658792920651237,Matched AI Lean root values,,3.396984641294216,-0.34061545686749406,0.32429021748151354,418,246,pair_98273f65,10914,0.0006813279090841222,0.7333930916829132,0.7457183251752856,10913,all normalized constructors,10
2.3889888453915926,2.3889888453915935,Matched human Lean root values,,2.6016886703885342,-0.10864880646760719,0.46742827187335395,268,77,pair_99ea5bb6,4820,0.009276602312656371,0.9134810478947412,0.6401934992458405,4819,shared binary core,10
2.3889888453915926,2.3889888453915935,Matched human Lean root values,,2.6016886703885342,-0.10864880646760719,0.46742827187335395,268,77,pair_99ea5bb6,4820,0.009276602312656371,0.9134810478947412,0.6401934992458405,4819,all normalized constructors,10
2.444332222082502,2.444332222082502,Matched AI Lean root values,,2.625901338576786,-0.2468635309595861,0.14182039241213915,212,81,pair_99ea5bb6,4649,0.008641986251603248,0.805013841014008,0.8872218760627322,4648,shared binary core,10
2.444332222082502,2.444332222082502,Matched AI Lean root values,,2.625901338576786,-0.2468635309595861,0.14182039241213915,212,81,pair_99ea5bb6,4649,0.008641986251603248,0.805013841014008,0.8872218760627322,4648,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,12,3,pair_99eea8ae,140,,,,139,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,12,3,pair_99eea8ae,140,,,,139,all normalized constructors,10
2.3575662472601406,2.3575662472601406,Matched AI Lean root values,,0.6251396969964533,-0.5323063011139326,-0.5534530542555693,125,23,pair_99eea8ae,1472,0.531879375896853,0.5945138687893115,0.5799532183934243,1471,shared binary core,10
2.3575662472601406,2.3575662472601406,Matched AI Lean root values,,0.6251396969964533,-0.5323063011139326,-0.5534530542555693,125,23,pair_99eea8ae,1472,0.531879375896853,0.5945138687893115,0.5799532183934243,1471,all normalized constructors,10
2.404089650639012,2.404089650639012,Matched human Lean root values,,2.8702830090909854,-0.6344308375051487,-0.33809067002490195,445,251,pair_9a76e23c,10103,0.004101045640687122,0.5257996899065106,0.7352948612463055,10102,shared binary core,10
2.404089650639012,2.404089650639012,Matched human Lean root values,,2.8702830090909854,-0.6344308375051487,-0.33809067002490195,445,251,pair_9a76e23c,10103,0.004101045640687122,0.5257996899065106,0.7352948612463055,10102,all normalized constructors,10
2.3724720857021158,2.3724720857021158,Matched AI Lean root values,,2.8061799214129888,-0.8348394312835933,-0.6565961985858069,496,274,pair_9a76e23c,11237,0.005013269123636466,0.40380812112094255,0.5114405938338321,11236,shared binary core,10
2.3724720857021158,2.3724720857021158,Matched AI Lean root values,,2.8061799214129888,-0.8348394312835933,-0.6565961985858069,496,274,pair_9a76e23c,11237,0.005013269123636466,0.40380812112094255,0.5114405938338321,11236,all normalized constructors,10
2.276523184684886,2.276523184684886,Matched human Lean root values,,0.8829909599399963,-0.3596880395532199,-0.3793380673375634,135,17,pair_9a84ead7,1221,0.3772411558506068,0.7190804372996811,0.7044368346687351,1220,shared binary core,10
2.276523184684886,2.276523184684886,Matched human Lean root values,,0.8829909599399963,-0.3596880395532199,-0.3793380673375634,135,17,pair_9a84ead7,1221,0.3772411558506068,0.7190804372996811,0.7044368346687351,1220,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,71,9,pair_9a84ead7,555,,,,554,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,71,9,pair_9a84ead7,555,,,,554,all normalized constructors,10
2.3132235917469988,2.3132235917469988,Matched human Lean root values,,0.10528333011376997,-0.8869184943150638,-0.940589479062599,96,24,pair_9af28884,1348,0.9161509900976685,0.3751227837493355,0.34691527553570745,1347,shared binary core,10
2.3132235917469988,2.3132235917469988,Matched human Lean root values,,0.10528333011376997,-0.8869184943150638,-0.940589479062599,96,24,pair_9af28884,1348,0.9161509900976685,0.3751227837493355,0.34691527553570745,1347,all normalized constructors,10
2.821178991150016,2.821178991150016,Matched AI Lean root values,,1.6618997624832124,-0.9673366521816871,0.8011348860387716,77,11,pair_9af28884,665,0.09653287433486443,0.3333757667217314,0.42305356191034316,664,shared binary core,10
2.821178991150016,2.821178991150016,Matched AI Lean root values,,1.6618997624832124,-0.9673366521816871,0.8011348860387716,77,11,pair_9af28884,665,0.09653287433486443,0.3333757667217314,0.42305356191034316,664,all normalized constructors,10
2.458961905865211,2.458961905865211,Matched human Lean root values,,1.200413056888186,-0.7162964010017439,-0.737665379549778,208,74,pair_9b461a0f,3666,0.22997896042370347,0.4738083486134175,0.4607178150691229,3665,shared binary core,10
2.458961905865211,2.458961905865211,Matched human Lean root values,,1.200413056888186,-0.7162964010017439,-0.737665379549778,208,74,pair_9b461a0f,3666,0.22997896042370347,0.4738083486134175,0.4607178150691229,3665,all normalized constructors,10
2.4182374071942894,2.4182374071942894,Matched AI Lean root values,,1.5632404118791385,-0.8316684867993669,-0.8519591396672087,186,96,pair_9b461a0f,4641,0.11799605812851907,0.4055960929610033,0.39423677092749665,4640,shared binary core,10
2.4182374071942894,2.4182374071942894,Matched AI Lean root values,,1.5632404118791385,-0.8316684867993669,-0.8519591396672087,186,96,pair_9b461a0f,4641,0.11799605812851907,0.4055960929610033,0.39423677092749665,4640,all normalized constructors,10
,,Matched human Lean root values,insufficient tail variation,,,,100,8,pair_9d3572bb,769,,,,768,shared binary core,10
,,Matched human Lean root values,insufficient tail variation,,,,100,8,pair_9d3572bb,769,,,,768,all normalized constructors,10
,,Matched AI Lean root values,insufficient tail variation,,,,76,7,pair_9d3572bb,660,,,,659,shared binary core,10
,,Matched AI Lean root values,insufficient tail variation,,,,76,7,pair_9d3572bb,660,,,,659,all normalized constructors,10
2.238909779422523,2.238909779422523,Matched human Lean root values,,2.7809557172442787,-0.7588854711833308,-0.7288969872168298,245,137,pair_9d50620a,6676,0.0054199129691589595,0.44792107078563204,0.46606467785967265,6675,shared binary core,10
2.238909779422523,2.238909779422523,Matched human Lean root values,,2.7809557172442787,-0.7588854711833308,-0.7288969872168298,245,137,pair_9d50620a,6676,0.0054199129691589595,0.44792107078563204,0.46606467785967265,6675,all normalized constructors,10
2.3585015774346916,2.3585015774346916,Matched AI Lean root values,,2.73341530550561,-0.7236519619419055,-0.5833820534351911,373,206,pair_9d50620a,8221,0.006268124154658584,0.46927943192965604,0.5596361364232206,8220,shared binary core,10
2.3585015774346916,2.3585015774346916,Matched AI Lean root values,,2.73341530550561,-0.7236519619419055,-0.5833820534351911,373,206,pair_9d50620a,8221,0.006268124154658584,0.46927943192965604,0.5596361364232206,8220,all normalized constructors,10
2.2999202400268763,2.299920240026876,Matched human Lean root values,,0.9116567296148248,-0.6392495405853904,-0.6624119114426241,183,37,pair_9effdc53,2078,0.3619494488953636,0.5226606085973272,0.5077072719622593,2077,shared binary core,10
2.2999202400268763,2.299920240026876,Matched human Lean root values,,0.9116567296148248,-0.6392495405853904,-0.6624119114426241,183,37,pair_9effdc53,2078,0.3619494488953636,0.5226606085973272,0.5077072719622593,2077,all normalized constructors,10
2.3027991197568083,2.3027991197568083,Matched AI Lean root values,,1.2393744024395694,-0.6295180944063035,-0.6527274314013822,201,48,pair_9effdc53,2693,0.21520687653126014,0.5290099265087824,0.5139320146192117,2692,shared binary core,10
2.3027991197568083,2.3027991197568083,Matched AI Lean root values,,1.2393744024395694,-0.6295180944063035,-0.6527274314013822,201,48,pair_9effdc53,2693,0.21520687653126014,0.5290099265087824,0.5139320146192117,2692,all normalized constructors,10
2.1429369760123116,2.1429369760123116,Matched human Lean root values,,0.5981578870173828,-1.0003461300309033,-1.0935024529887853,184,35,pair_9f0d7c77,2422,0.5497345882441698,0.3171430301837467,0.27417325257526837,2421,shared binary core,10
2.1429369760123116,2.1429369760123116,Matched human Lean root values,,0.5981578870173828,-1.0003461300309033,-1.0935024529887853,184,35,pair_9f0d7c77,2422,0.5497345882441698,0.3171430301837467,0.27417325257526837,2421,all normalized constructors,10
2.568278788980953,2.568278788980953,Matched AI Lean root values,,2.7136531658321164,-1.010037519593337,0.8967204670213804,182,70,pair_9f0d7c77,3249,0.006654579743967643,0.3124773146635619,0.3698680964511558,3248,shared binary core,10
2.568278788980953,2.568278788980953,Matched AI Lean root values,,2.7136531658321164,-1.010037519593337,0.8967204670213804,182,70,pair_9f0d7c77,3249,0.006654579743967643,0.3124773146635619,0.3698680964511558,3248,all normalized constructors,10
2.443149148049996,2.443149148049996,Matched human Lean root values,,2.3244445892086087,-0.31043927669941546,0.050687531445397574,366,142,pair_a0095248,7070,0.020101678108786363,0.7562269299540809,0.9595745123431871,7069,shared binary core,10
2.443149148049996,2.443149148049996,Matched human Lean root values,,2.3244445892086087,-0.31043927669941546,0.050687531445397574,366,142,pair_a0095248,7070,0.020101678108786363,0.7562269299540809,0.9595745123431871,7069,all normalized constructors,10
2.3170403674440254,2.317040367444026,Matched AI Lean root values,,2.0807363654053286,-1.200512557530795,-1.2323462450171776,439,228,pair_a0095248,10098,0.037458043553805914,0.2299403386086245,0.2178197718713969,10097,shared binary core,10
2.3170403674440254,2.317040367444026,Matched AI Lean root values,,2.0807363654053286,-1.200512557530795,-1.2323462450171776,439,228,pair_a0095248,10098,0.037458043553805914,0.2299403386086245,0.2178197718713969,10097,all normalized constructors,10
2.466744751670335,2.466744751670336,Matched human Lean root values,,2.5092332707396756,0.0019177222933779402,0.5034135797673622,199,53,pair_a00e8681,3401,0.012099355366778513,0.9984698799280829,0.6146735260203706,3400,shared binary core,10
2.466744751670335,2.466744751670336,Matched human Lean root values,,2.5092332707396756,0.0019177222933779402,0.5034135797673622,199,53,pair_a00e8681,3401,0.012099355366778513,0.9984698799280829,0.6146735260203706,3400,all normalized constructors,10
2.5156990138310142,2.5156990138310142,Matched AI Lean root values,,1.8266449105520706,-0.45333097476038364,-0.36565319052118445,171,74,pair_a00e8681,3625,0.06775317620358791,0.6503104317732149,0.7146238792229171,3624,shared binary core,10
2.5156990138310142,2.5156990138310142,Matched AI Lean root values,,1.8266449105520706,-0.45333097476038364,-0.36565319052118445,171,74,pair_a00e8681,3625,0.06775317620358791,0.6503104317732149,0.7146238792229171,3624,all normalized constructors,10
2.641674288395322,2.641674288395321,Matched human Lean root values,,1.6363446880200447,-0.10321596807247002,0.16941727003415724,125,36,pair_a10926bc,1829,0.10176746833322764,0.9177915669101485,0.8654684403302592,1828,shared binary core,10
2.641674288395322,2.641674288395321,Matched human Lean root values,,1.6363446880200447,-0.10321596807247002,0.16941727003415724,125,36,pair_a10926bc,1829,0.10176746833322764,0.9177915669101485,0.8654684403302592,1828,all normalized constructors,10
2.86890989809969,2.86890989809969,Matched AI Lean root values,,2.3862805103738176,-0.9936009827329021,0.9719073371224454,129,56,pair_a10926bc,2327,0.0170197635696818,0.3204171655612347,0.3310966493272921,2326,shared binary core,10
2.86890989809969,2.86890989809969,Matched AI Lean root values,,2.3862805103738176,-0.9936009827329021,0.9719073371224454,129,56,pair_a10926bc,2327,0.0170197635696818,0.3204171655612347,0.3310966493272921,2326,all normalized constructors,10
